,FileNames,Ground Truth
208,0132_083.bmp,83
209,0235_034.bmp,34
210,224s_126.bmp,126
211,248s_153.bmp,153
212,411s_098.bmp,98
213,27s_112.bmp,112
214,129s_012.bmp,12
215,207s_081.bmp,81
216,197s_037.bmp,37
217,0173_067.bmp,67
218,0187_066.bmp,66
219,381s_090.bmp,90
220,405s_146.bmp,146
221,145s_067.bmp,67
222,18s_067.bmp,67
223,269s_058.bmp,58
224,0139_026.bmp,26
225,0051_032.bmp,32
226,232s_054.bmp,54
227,335s_115.bmp,115
228,0150_108.bmp,108
229,261s_154.bmp,154
230,366s_015.bmp,15
231,27s_106.bmp,106
232,197s_023.bmp,23
233,207s_095.bmp,95
234,129s_006.bmp,6
235,0072_149.bmp,149
236,0086_148.bmp,148
237,381s_084.bmp,84
238,0173_073.bmp,73
239,0187_072.bmp,72
240,18s_073.bmp,73
241,145s_073.bmp,73
242,405s_152.bmp,152
243,0051_026.bmp,26
244,383s_028.bmp,28
245,0139_032.bmp,32
246,205s_039.bmp,39
247,335s_101.bmp,101
248,0038_108.bmp,108
249,232s_040.bmp,40
250,366s_001.bmp,1
251,256s_139.bmp,139
252,261s_140.bmp,140
253,351s_078.bmp,78
254,413s_020.bmp,20
255,153s_101.bmp,101
256,0166_136.bmp,136
257,0192_137.bmp,137
258,137s_078.bmp,78
259,100s_001.bmp,1
260,181s_151.bmp,151
261,31s_074.bmp,74
262,277s_032.bmp,32
263,224s_132.bmp,132
264,0235_020.bmp,20
265,0132_097.bmp,97
266,0145_059.bmp,59
267,323s_073.bmp,73
268,248s_147.bmp,147
269,0163_067.bmp,67
270,0197_066.bmp,66
271,380s_090.bmp,90
272,404s_146.bmp,146
273,144s_067.bmp,67
274,19s_067.bmp,67
275,26s_112.bmp,112
276,128s_012.bmp,12
277,206s_081.bmp,81
278,196s_037.bmp,37
279,233s_054.bmp,54
280,0140_108.bmp,108
281,334s_115.bmp,115
282,260s_154.bmp,154
283,367s_015.bmp,15
284,268s_058.bmp,58
285,0129_026.bmp,26
286,0041_032.bmp,32
287,54s_119.bmp,119
288,180s_145.bmp,145
289,109s_119.bmp,119
290,0077_018.bmp,18
291,0083_019.bmp,19
292,30s_060.bmp,60
293,152s_115.bmp,115
294,412s_034.bmp,34
295,101s_015.bmp,15
296,188s_049.bmp,49
297,0176_122.bmp,122
298,0182_123.bmp,123
299,410s_098.bmp,98
300,249s_153.bmp,153
301,276s_026.bmp,26
302,0122_083.bmp,83
303,322s_067.bmp,67
304,225s_126.bmp,126
305,0225_034.bmp,34
306,410s_073.bmp,73
307,379s_080.bmp,80
308,150s_152.bmp,152
309,103s_052.bmp,52
310,61s_127.bmp,127
311,0020_091.bmp,91
312,0148_085.bmp,85
313,182s_102.bmp,102
314,32s_027.bmp,27
315,274s_061.bmp,61
316,243s_018.bmp,18
317,373s_120.bmp,120
318,317s_059.bmp,59
319,0205_073.bmp,73
320,320s_020.bmp,20
321,299s_144.bmp,144
322,210s_118.bmp,118
323,396s_109.bmp,109
324,218s_014.bmp,14
325,291s_048.bmp,48
326,136s_087.bmp,87
327,0074_130.bmp,130
328,0080_131.bmp,131
329,350s_087.bmp,87
330,179s_155.bmp,155
331,24s_155.bmp,155
332,194s_070.bmp,70
333,115s_120.bmp,120
334,48s_120.bmp,120
335,0233_059.bmp,59
336,0244_097.bmp,97
337,0143_020.bmp,20
338,146s_020.bmp,20
339,171s_059.bmp,59
340,406s_101.bmp,101
341,0279_018.bmp,18
342,0061_075.bmp,75
343,0095_074.bmp,74
344,0109_061.bmp,61
345,309s_027.bmp,27
346,336s_152.bmp,152
347,42s_080.bmp,80
348,231s_013.bmp,13
349,0210_136.bmp,136
350,365s_052.bmp,52
351,262s_113.bmp,113
352,183s_116.bmp,116
353,0158_091.bmp,91
354,323s_098.bmp,98
355,60s_133.bmp,133
356,0030_085.bmp,85
357,33s_033.bmp,33
358,151s_146.bmp,146
359,378s_094.bmp,94
360,411s_067.bmp,67
361,102s_046.bmp,46
362,0236_108.bmp,108
363,137s_093.bmp,93
364,329s_138.bmp,138
365,219s_000.bmp,0
366,0064_124.bmp,124
367,0090_125.bmp,125
368,372s_134.bmp,134
369,275s_075.bmp,75
370,321s_034.bmp,34
371,298s_150.bmp,150
372,0215_067.bmp,67
373,0153_034.bmp,34
374,49s_134.bmp,134
375,114s_134.bmp,134
376,0254_083.bmp,83
377,407s_115.bmp,115
378,147s_034.bmp,34
379,25s_141.bmp,141
380,178s_141.bmp,141
381,351s_093.bmp,93
382,12s_138.bmp,138
383,41s_038.bmp,38
384,195s_064.bmp,64
385,43s_094.bmp,94
386,230s_007.bmp,7
387,0200_122.bmp,122
388,337s_146.bmp,146
389,263s_107.bmp,107
390,364s_046.bmp,46
391,18s_098.bmp,98
392,145s_098.bmp,98
393,308s_033.bmp,33
394,0119_075.bmp,75
395,0071_061.bmp,61
396,0085_060.bmp,60
397,0254_097.bmp,97
398,0223_059.bmp,59
399,114s_120.bmp,120
400,49s_120.bmp,120
401,0153_020.bmp,20
402,147s_020.bmp,20
403,170s_059.bmp,59
404,407s_101.bmp,101
405,351s_087.bmp,87
406,178s_155.bmp,155
407,25s_155.bmp,155
408,195s_070.bmp,70
409,337s_152.bmp,152
410,0200_136.bmp,136
411,230s_013.bmp,13
412,43s_080.bmp,80
413,364s_052.bmp,52
414,263s_113.bmp,113
415,0071_075.bmp,75
416,0085_074.bmp,74
417,0269_018.bmp,18
418,0119_061.bmp,61
419,308s_027.bmp,27
420,0030_091.bmp,91
421,60s_127.bmp,127
422,0158_085.bmp,85
423,183s_102.bmp,102
424,33s_027.bmp,27
425,378s_080.bmp,80
426,411s_073.bmp,73
427,151s_152.bmp,152
428,102s_052.bmp,52
429,397s_109.bmp,109
430,0064_130.bmp,130
431,0090_131.bmp,131
432,219s_014.bmp,14
433,290s_048.bmp,48
434,137s_087.bmp,87
435,275s_061.bmp,61
436,372s_120.bmp,120
437,242s_018.bmp,18
438,0215_073.bmp,73
439,316s_059.bmp,59
440,298s_144.bmp,144
441,211s_118.bmp,118
442,321s_020.bmp,20
443,24s_141.bmp,141
444,179s_141.bmp,141
445,13s_138.bmp,138
446,350s_093.bmp,93
447,40s_038.bmp,38
448,194s_064.bmp,64
449,0143_034.bmp,34
450,0244_083.bmp,83
451,48s_134.bmp,134
452,115s_134.bmp,134
453,406s_115.bmp,115
454,146s_034.bmp,34
455,19s_098.bmp,98
456,144s_098.bmp,98
457,309s_033.bmp,33
458,0109_075.bmp,75
459,0061_061.bmp,61
460,0095_060.bmp,60
461,0210_122.bmp,122
462,231s_007.bmp,7
463,42s_094.bmp,94
464,336s_146.bmp,146
465,262s_107.bmp,107
466,365s_046.bmp,46
467,150s_146.bmp,146
468,410s_067.bmp,67
469,379s_094.bmp,94
470,0226_108.bmp,108
471,103s_046.bmp,46
472,182s_116.bmp,116
473,0148_091.bmp,91
474,0020_085.bmp,85
475,61s_133.bmp,133
476,322s_098.bmp,98
477,32s_033.bmp,33
478,373s_134.bmp,134
479,274s_075.bmp,75
480,299s_150.bmp,150
481,320s_034.bmp,34
482,0205_067.bmp,67
483,0074_124.bmp,124
484,0080_125.bmp,125
485,136s_093.bmp,93
486,218s_000.bmp,0
487,328s_138.bmp,138
488,2s_140.bmp,140
489,40s_010.bmp,10
490,233s_083.bmp,83
491,0042_126.bmp,126
492,13s_110.bmp,110
493,171s_065.bmp,65
494,0233_065.bmp,65
495,0279_024.bmp,24
496,287s_106.bmp,106
497,0016_087.bmp,87
498,0061_049.bmp,49
499,0095_048.bmp,48
500,380s_047.bmp,47
501,239s_123.bmp,123
502,352s_017.bmp,17
503,206s_056.bmp,56
504,301s_117.bmp,117
505,134s_017.bmp,17
506,0226_120.bmp,120
507,167s_117.bmp,117
508,418s_143.bmp,143
509,241s_088.bmp,88
510,158s_062.bmp,62
511,0057_063.bmp,63
512,317s_065.bmp,65
513,0272_081.bmp,81
514,0175_036.bmp,36
515,0181_037.bmp,37
516,210s_124.bmp,124
517,243s_024.bmp,24
518,396s_135.bmp,135
519,291s_074.bmp,74
520,218s_028.bmp,28
521,328s_110.bmp,110
522,407s_129.bmp,129
523,170s_071.bmp,71
524,147s_008.bmp,8
525,0153_008.bmp,8
526,49s_108.bmp,108
527,114s_108.bmp,108
528,0223_071.bmp,71
529,0052_132.bmp,132
530,3s_154.bmp,154
531,41s_004.bmp,4
532,232s_097.bmp,97
533,195s_058.bmp,58
534,12s_104.bmp,104
535,353s_003.bmp,3
536,254s_142.bmp,142
537,300s_103.bmp,103
538,207s_042.bmp,42
539,381s_053.bmp,53
540,238s_137.bmp,137
541,0119_049.bmp,49
542,286s_112.bmp,112
543,0269_030.bmp,30
544,0006_093.bmp,93
545,159s_076.bmp,76
546,0047_077.bmp,77
547,0236_134.bmp,134
548,135s_003.bmp,3
549,68s_003.bmp,3
550,166s_103.bmp,103
551,290s_060.bmp,60
552,329s_104.bmp,104
553,0064_118.bmp,118
554,0090_119.bmp,119
555,397s_121.bmp,121
556,0165_022.bmp,22
557,0191_023.bmp,23
558,211s_130.bmp,130
559,321s_008.bmp,8
560,316s_071.bmp,71
561,226s_149.bmp,149
562,0262_095.bmp,95
563,372s_108.bmp,108
564,242s_030.bmp,30
565,275s_049.bmp,49
566,240s_088.bmp,88
567,419s_143.bmp,143
568,159s_062.bmp,62
569,0047_063.bmp,63
570,68s_017.bmp,17
571,135s_017.bmp,17
572,0236_120.bmp,120
573,166s_117.bmp,117
574,397s_135.bmp,135
575,329s_110.bmp,110
576,290s_074.bmp,74
577,219s_028.bmp,28
578,0262_081.bmp,81
579,316s_065.bmp,65
580,211s_124.bmp,124
581,0165_036.bmp,36
582,0191_037.bmp,37
583,242s_024.bmp,24
584,170s_065.bmp,65
585,0223_065.bmp,65
586,232s_083.bmp,83
587,41s_010.bmp,10
588,3s_140.bmp,140
589,0052_126.bmp,126
590,12s_110.bmp,110
591,353s_017.bmp,17
592,207s_056.bmp,56
593,300s_117.bmp,117
594,0071_049.bmp,49
595,0085_048.bmp,48
596,0006_087.bmp,87
597,0269_024.bmp,24
598,286s_106.bmp,106
599,238s_123.bmp,123
600,381s_047.bmp,47
601,0226_134.bmp,134
602,134s_003.bmp,3
603,167s_103.bmp,103
604,158s_076.bmp,76
605,0057_077.bmp,77
606,320s_008.bmp,8
607,210s_130.bmp,130
608,0175_022.bmp,22
609,0181_023.bmp,23
610,0272_095.bmp,95
611,227s_149.bmp,149
612,317s_071.bmp,71
613,243s_030.bmp,30
614,373s_108.bmp,108
615,274s_049.bmp,49
616,0074_118.bmp,118
617,0080_119.bmp,119
618,328s_104.bmp,104
619,291s_060.bmp,60
620,396s_121.bmp,121
621,0042_132.bmp,132
622,233s_097.bmp,97
623,40s_004.bmp,4
624,194s_058.bmp,58
625,2s_154.bmp,154
626,13s_104.bmp,104
627,406s_129.bmp,129
628,171s_071.bmp,71
629,146s_008.bmp,8
630,0143_008.bmp,8
631,0233_071.bmp,71
632,48s_108.bmp,108
633,115s_108.bmp,108
634,239s_137.bmp,137
635,380s_053.bmp,53
636,0109_049.bmp,49
637,0016_093.bmp,93
638,287s_112.bmp,112
639,0279_030.bmp,30
640,352s_003.bmp,3
641,255s_142.bmp,142
642,301s_103.bmp,103
643,206s_042.bmp,42
644,258s_044.bmp,44
645,282s_118.bmp,118
646,0031_057.bmp,57
647,0046_099.bmp,99
648,0159_043.bmp,43
649,385s_059.bmp,59
650,203s_048.bmp,48
651,234s_031.bmp,31
652,304s_109.bmp,109
653,0240_114.bmp,114
654,250s_148.bmp,148
655,409s_083.bmp,83
656,360s_070.bmp,70
657,357s_009.bmp,9
658,267s_131.bmp,131
659,191s_052.bmp,52
660,0012_138.bmp,138
661,110s_102.bmp,102
662,0113_002.bmp,2
663,143s_002.bmp,2
664,403s_123.bmp,123
665,271s_043.bmp,43
666,376s_102.bmp,102
667,222s_143.bmp,143
668,0255_051.bmp,51
669,0125_028.bmp,28
670,325s_002.bmp,2
671,0024_112.bmp,112
672,420s_084.bmp,84
673,349s_077.bmp,77
674,415s_051.bmp,51
675,162s_109.bmp,109
676,0106_147.bmp,147
677,131s_009.bmp,9
678,106s_070.bmp,70
679,64s_105.bmp,105
680,139s_105.bmp,105
681,187s_120.bmp,120
682,37s_005.bmp,5
683,244s_096.bmp,96
684,235s_025.bmp,25
685,0250_100.bmp,100
686,266s_125.bmp,125
687,361s_064.bmp,64
688,408s_097.bmp,97
689,259s_050.bmp,50
690,0149_057.bmp,57
691,111s_116.bmp,116
692,402s_137.bmp,137
693,142s_016.bmp,16
694,237s_089.bmp,89
695,190s_046.bmp,46
696,0034_106.bmp,106
697,348s_063.bmp,63
698,377s_116.bmp,116
699,270s_057.bmp,57
700,324s_016.bmp,16
701,0245_045.bmp,45
702,186s_134.bmp,134
703,138s_111.bmp,111
704,65s_111.bmp,111
705,0017_069.bmp,69
706,36s_011.bmp,11
707,245s_082.bmp,82
708,414s_045.bmp,45
709,107s_064.bmp,64
710,0116_153.bmp,153
711,0034_112.bmp,112
712,348s_077.bmp,77
713,270s_043.bmp,43
714,377s_102.bmp,102
715,0245_051.bmp,51
716,223s_143.bmp,143
717,324s_002.bmp,2
718,0135_028.bmp,28
719,65s_105.bmp,105
720,138s_105.bmp,105
721,186s_120.bmp,120
722,245s_096.bmp,96
723,36s_005.bmp,5
724,414s_051.bmp,51
725,163s_109.bmp,109
726,130s_009.bmp,9
727,0116_147.bmp,147
728,107s_070.bmp,70
729,202s_048.bmp,48
730,0250_114.bmp,114
731,305s_109.bmp,109
732,235s_031.bmp,31
733,361s_070.bmp,70
734,408s_083.bmp,83
735,251s_148.bmp,148
736,266s_131.bmp,131
737,356s_009.bmp,9
738,259s_044.bmp,44
739,0056_099.bmp,99
740,283s_118.bmp,118
741,0149_043.bmp,43
742,384s_059.bmp,59
743,111s_102.bmp,102
744,142s_002.bmp,2
745,402s_123.bmp,123
746,190s_052.bmp,52
747,376s_116.bmp,116
748,271s_057.bmp,57
749,325s_016.bmp,16
750,0255_045.bmp,45
751,0024_106.bmp,106
752,420s_090.bmp,90
753,349s_063.bmp,63
754,415s_045.bmp,45
755,106s_064.bmp,64
756,0106_153.bmp,153
757,187s_134.bmp,134
758,0007_069.bmp,69
759,139s_111.bmp,111
760,64s_111.bmp,111
761,244s_082.bmp,82
762,37s_011.bmp,11
763,258s_050.bmp,50
764,0159_057.bmp,57
765,0031_043.bmp,43
766,0240_100.bmp,100
767,234s_025.bmp,25
768,267s_125.bmp,125
769,409s_097.bmp,97
770,360s_064.bmp,64
771,236s_089.bmp,89
772,191s_046.bmp,46
773,0113_016.bmp,16
774,110s_116.bmp,116
775,403s_137.bmp,137
776,143s_016.bmp,16
777,312s_047.bmp,47
778,0125_014.bmp,14
779,215s_106.bmp,106
780,341s_147.bmp,147
781,35s_095.bmp,95
782,246s_006.bmp,6
783,168s_095.bmp,95
784,393s_117.bmp,117
785,294s_056.bmp,56
786,133s_099.bmp,99
787,131s_035.bmp,35
788,0276_102.bmp,102
789,0282_103.bmp,103
790,162s_135.bmp,135
791,37s_039.bmp,39
792,64s_139.bmp,139
793,327s_092.bmp,92
794,139s_139.bmp,139
795,0007_041.bmp,41
796,53s_140.bmp,140
797,0229_006.bmp,6
798,282s_124.bmp,124
799,385s_065.bmp,65
800,368s_140.bmp,140
801,258s_078.bmp,78
802,141s_092.bmp,92
803,357s_035.bmp,35
804,0130_151.bmp,151
805,203s_074.bmp,74
806,0058_145.bmp,145
807,304s_135.bmp,135
808,0240_128.bmp,128
809,118s_032.bmp,32
810,45s_032.bmp,32
811,288s_084.bmp,84
812,0012_104.bmp,104
813,16s_132.bmp,132
814,355s_099.bmp,99
815,174s_047.bmp,47
816,29s_047.bmp,47
817,0214_089.bmp,89
818,0263_047.bmp,47
819,127s_147.bmp,147
820,295s_042.bmp,42
821,392s_103.bmp,103
822,214s_112.bmp,112
823,313s_053.bmp,53
824,0245_079.bmp,79
825,169s_081.bmp,81
826,34s_081.bmp,81
827,247s_012.bmp,12
828,340s_153.bmp,153
829,186s_108.bmp,108
830,52s_154.bmp,154
831,326s_086.bmp,86
832,0017_055.bmp,55
833,107s_058.bmp,58
834,0266_116.bmp,116
835,130s_021.bmp,21
836,163s_121.bmp,121
837,414s_079.bmp,79
838,266s_119.bmp,119
839,356s_021.bmp,21
840,361s_058.bmp,58
841,0048_151.bmp,151
842,305s_121.bmp,121
843,235s_019.bmp,19
844,0120_145.bmp,145
845,202s_060.bmp,60
846,384s_071.bmp,71
847,283s_130.bmp,130
848,0239_012.bmp,12
849,140s_086.bmp,86
850,369s_154.bmp,154
851,28s_053.bmp,53
852,175s_053.bmp,53
853,126s_153.bmp,153
854,0273_053.bmp,53
855,0287_052.bmp,52
856,289s_090.bmp,90
857,44s_026.bmp,26
858,119s_026.bmp,26
859,17s_126.bmp,126
860,356s_035.bmp,35
861,202s_074.bmp,74
862,0120_151.bmp,151
863,0250_128.bmp,128
864,0048_145.bmp,145
865,305s_135.bmp,135
866,0239_006.bmp,6
867,283s_124.bmp,124
868,384s_065.bmp,65
869,259s_078.bmp,78
870,369s_140.bmp,140
871,140s_092.bmp,92
872,175s_047.bmp,47
873,28s_047.bmp,47
874,0273_047.bmp,47
875,0287_046.bmp,46
876,0204_089.bmp,89
877,126s_147.bmp,147
878,119s_032.bmp,32
879,44s_032.bmp,32
880,289s_084.bmp,84
881,354s_099.bmp,99
882,17s_132.bmp,132
883,392s_117.bmp,117
884,295s_056.bmp,56
885,132s_099.bmp,99
886,313s_047.bmp,47
887,214s_106.bmp,106
888,0135_014.bmp,14
889,340s_147.bmp,147
890,247s_006.bmp,6
891,34s_095.bmp,95
892,169s_095.bmp,95
893,36s_039.bmp,39
894,0017_041.bmp,41
895,326s_092.bmp,92
896,65s_139.bmp,139
897,138s_139.bmp,139
898,52s_140.bmp,140
899,130s_035.bmp,35
900,0266_102.bmp,102
901,163s_135.bmp,135
902,385s_071.bmp,71
903,282s_130.bmp,130
904,0229_012.bmp,12
905,141s_086.bmp,86
906,368s_154.bmp,154
907,357s_021.bmp,21
908,267s_119.bmp,119
909,360s_058.bmp,58
910,234s_019.bmp,19
911,0058_151.bmp,151
912,304s_121.bmp,121
913,203s_060.bmp,60
914,0130_145.bmp,145
915,0012_110.bmp,110
916,288s_090.bmp,90
917,45s_026.bmp,26
918,118s_026.bmp,26
919,16s_126.bmp,126
920,29s_053.bmp,53
921,174s_053.bmp,53
922,127s_153.bmp,153
923,0263_053.bmp,53
924,215s_112.bmp,112
925,0255_079.bmp,79
926,312s_053.bmp,53
927,168s_081.bmp,81
928,246s_012.bmp,12
929,35s_081.bmp,81
930,341s_153.bmp,153
931,294s_042.bmp,42
932,393s_103.bmp,103
933,0276_116.bmp,116
934,0282_117.bmp,117
935,106s_058.bmp,58
936,131s_021.bmp,21
937,162s_121.bmp,121
938,415s_079.bmp,79
939,187s_108.bmp,108
940,53s_154.bmp,154
941,0007_055.bmp,55
942,327s_086.bmp,86
943,415s_092.bmp,92
944,391s_144.bmp,144
945,318s_118.bmp,118
946,228s_020.bmp,20
947,296s_005.bmp,5
948,0099_052.bmp,52
949,310s_014.bmp,14
950,399s_048.bmp,48
951,217s_155.bmp,155
952,0172_089.bmp,89
953,0186_088.bmp,88
954,0105_047.bmp,47
955,343s_114.bmp,114
956,244s_055.bmp,55
957,271s_080.bmp,80
958,0027_012.bmp,12
959,51s_113.bmp,113
960,133s_066.bmp,66
961,0126_128.bmp,128
962,0256_151.bmp,151
963,420s_047.bmp,47
964,252s_127.bmp,127
965,355s_066.bmp,66
966,201s_027.bmp,27
967,0110_102.bmp,102
968,0078_116.bmp,116
969,191s_091.bmp,91
970,0011_038.bmp,38
971,339s_013.bmp,13
972,0209_055.bmp,55
973,387s_036.bmp,36
974,183_080.bmp,80
975,258s_087.bmp,87
976,176s_014.bmp,14
977,0243_014.bmp,14
978,125s_114.bmp,114
979,47s_061.bmp,61
980,5s_131.bmp,131
981,409s_040.bmp,40
982,23s_118.bmp,118
983,216s_141.bmp,141
984,326s_079.bmp,79
985,0115_053.bmp,53
986,311s_000.bmp,0
987,221s_138.bmp,138
988,0089_046.bmp,46
989,245s_041.bmp,41
990,272s_038.bmp,38
991,342s_100.bmp,100
992,414s_086.bmp,86
993,297s_011.bmp,11
994,390s_150.bmp,150
995,229s_034.bmp,34
996,0246_145.bmp,145
997,132s_072.bmp,72
998,270s_094.bmp,94
999,50s_107.bmp,107
1000,0037_006.bmp,6
1001,0169_038.bmp,38
1002,386s_022.bmp,22
1003,0219_041.bmp,41
1004,338s_007.bmp,7
1005,354s_072.bmp,72
1006,253s_133.bmp,133
1007,190s_085.bmp,85
1008,0068_102.bmp,102
1009,200s_033.bmp,33
1010,0100_116.bmp,116
1011,0022_143.bmp,143
1012,192s_029.bmp,29
1013,46s_075.bmp,75
1014,4s_125.bmp,125
1015,408s_054.bmp,54
1016,177s_000.bmp,0
1017,259s_093.bmp,93
1018,140s_079.bmp,79
1019,124s_100.bmp,100
1020,0123_079.bmp,79
1021,338s_013.bmp,13
1022,0219_055.bmp,55
1023,386s_036.bmp,36
1024,193_080.bmp,80
1025,253s_127.bmp,127
1026,354s_066.bmp,66
1027,0100_102.bmp,102
1028,200s_027.bmp,27
1029,0068_116.bmp,116
1030,190s_091.bmp,91
1031,4s_131.bmp,131
1032,46s_061.bmp,61
1033,22s_118.bmp,118
1034,408s_040.bmp,40
1035,259s_087.bmp,87
1036,177s_014.bmp,14
1037,0253_014.bmp,14
1038,124s_114.bmp,114
1039,0089_052.bmp,52
1040,311s_014.bmp,14
1041,398s_048.bmp,48
1042,0115_047.bmp,47
1043,0162_089.bmp,89
1044,0196_088.bmp,88
1045,216s_155.bmp,155
1046,342s_114.bmp,114
1047,245s_055.bmp,55
1048,414s_092.bmp,92
1049,229s_020.bmp,20
1050,390s_144.bmp,144
1051,319s_118.bmp,118
1052,297s_005.bmp,5
1053,0136_128.bmp,128
1054,132s_066.bmp,66
1055,0246_151.bmp,151
1056,270s_080.bmp,80
1057,0037_012.bmp,12
1058,50s_113.bmp,113
1059,355s_072.bmp,72
1060,252s_133.bmp,133
1061,191s_085.bmp,85
1062,0078_102.bmp,102
1063,0110_116.bmp,116
1064,201s_033.bmp,33
1065,0179_038.bmp,38
1066,387s_022.bmp,22
1067,0209_041.bmp,41
1068,339s_007.bmp,7
