,FileNames,Ground Truth
426,103s_046.bmp,46
427,182s_116.bmp,116
428,0148_091.bmp,91
429,0020_085.bmp,85
430,322s_098.bmp,98
431,32s_033.bmp,33
432,373s_134.bmp,134
433,274s_075.bmp,75
434,299s_150.bmp,150
435,320s_034.bmp,34
436,0205_067.bmp,67
437,0074_124.bmp,124
438,0080_125.bmp,125
439,136s_093.bmp,93
440,218s_000.bmp,0
441,328s_138.bmp,138
442,2s_140.bmp,140
443,40s_010.bmp,10
444,233s_083.bmp,83
445,0042_126.bmp,126
446,13s_110.bmp,110
447,171s_065.bmp,65
448,287s_106.bmp,106
449,0016_087.bmp,87
450,0061_049.bmp,49
451,0095_048.bmp,48
452,380s_047.bmp,47
453,239s_123.bmp,123
454,352s_017.bmp,17
455,206s_056.bmp,56
456,301s_117.bmp,117
457,134s_017.bmp,17
458,167s_117.bmp,117
459,418s_143.bmp,143
460,241s_088.bmp,88
461,158s_062.bmp,62
462,0057_063.bmp,63
463,317s_065.bmp,65
464,0175_036.bmp,36
465,0181_037.bmp,37
466,210s_124.bmp,124
467,243s_024.bmp,24
468,396s_135.bmp,135
469,291s_074.bmp,74
470,218s_028.bmp,28
471,328s_110.bmp,110
472,407s_129.bmp,129
473,170s_071.bmp,71
474,147s_008.bmp,8
475,0153_008.bmp,8
476,114s_108.bmp,108
477,0052_132.bmp,132
478,3s_154.bmp,154
479,41s_004.bmp,4
480,232s_097.bmp,97
481,195s_058.bmp,58
482,12s_104.bmp,104
483,353s_003.bmp,3
484,254s_142.bmp,142
485,300s_103.bmp,103
486,207s_042.bmp,42
487,381s_053.bmp,53
488,238s_137.bmp,137
489,0119_049.bmp,49
490,286s_112.bmp,112
491,0006_093.bmp,93
492,159s_076.bmp,76
493,0047_077.bmp,77
494,135s_003.bmp,3
495,166s_103.bmp,103
496,290s_060.bmp,60
497,329s_104.bmp,104
498,0064_118.bmp,118
499,0090_119.bmp,119
500,397s_121.bmp,121
501,0165_022.bmp,22
502,0191_023.bmp,23
503,211s_130.bmp,130
504,321s_008.bmp,8
505,316s_071.bmp,71
506,226s_149.bmp,149
507,372s_108.bmp,108
508,242s_030.bmp,30
509,275s_049.bmp,49
510,240s_088.bmp,88
511,419s_143.bmp,143
512,159s_062.bmp,62
513,0047_063.bmp,63
514,135s_017.bmp,17
515,166s_117.bmp,117
516,397s_135.bmp,135
517,329s_110.bmp,110
518,290s_074.bmp,74
519,219s_028.bmp,28
520,316s_065.bmp,65
521,211s_124.bmp,124
522,0165_036.bmp,36
523,0191_037.bmp,37
524,242s_024.bmp,24
525,170s_065.bmp,65
526,232s_083.bmp,83
527,41s_010.bmp,10
528,3s_140.bmp,140
529,0052_126.bmp,126
530,12s_110.bmp,110
531,353s_017.bmp,17
532,207s_056.bmp,56
533,300s_117.bmp,117
534,0071_049.bmp,49
535,0085_048.bmp,48
536,0006_087.bmp,87
537,286s_106.bmp,106
538,238s_123.bmp,123
539,381s_047.bmp,47
540,134s_003.bmp,3
541,167s_103.bmp,103
542,158s_076.bmp,76
543,0057_077.bmp,77
544,320s_008.bmp,8
545,210s_130.bmp,130
546,0175_022.bmp,22
547,0181_023.bmp,23
548,227s_149.bmp,149
549,317s_071.bmp,71
550,243s_030.bmp,30
551,373s_108.bmp,108
552,274s_049.bmp,49
553,0074_118.bmp,118
554,0080_119.bmp,119
555,328s_104.bmp,104
556,291s_060.bmp,60
557,396s_121.bmp,121
558,0042_132.bmp,132
559,233s_097.bmp,97
560,40s_004.bmp,4
561,194s_058.bmp,58
562,2s_154.bmp,154
563,13s_104.bmp,104
564,406s_129.bmp,129
565,171s_071.bmp,71
566,146s_008.bmp,8
567,0143_008.bmp,8
568,115s_108.bmp,108
569,239s_137.bmp,137
570,380s_053.bmp,53
571,0109_049.bmp,49
572,0016_093.bmp,93
573,287s_112.bmp,112
574,352s_003.bmp,3
575,255s_142.bmp,142
576,301s_103.bmp,103
577,206s_042.bmp,42
578,258s_044.bmp,44
579,282s_118.bmp,118
580,0031_057.bmp,57
581,0046_099.bmp,99
582,0159_043.bmp,43
583,385s_059.bmp,59
584,203s_048.bmp,48
585,234s_031.bmp,31
586,304s_109.bmp,109
587,250s_148.bmp,148
588,409s_083.bmp,83
589,360s_070.bmp,70
590,357s_009.bmp,9
591,267s_131.bmp,131
592,191s_052.bmp,52
593,0012_138.bmp,138
594,110s_102.bmp,102
595,0113_002.bmp,2
596,143s_002.bmp,2
597,403s_123.bmp,123
598,271s_043.bmp,43
599,376s_102.bmp,102
600,222s_143.bmp,143
601,0125_028.bmp,28
602,325s_002.bmp,2
603,0024_112.bmp,112
604,420s_084.bmp,84
605,349s_077.bmp,77
606,415s_051.bmp,51
607,162s_109.bmp,109
608,0106_147.bmp,147
609,131s_009.bmp,9
610,106s_070.bmp,70
611,139s_105.bmp,105
612,187s_120.bmp,120
613,37s_005.bmp,5
614,244s_096.bmp,96
615,235s_025.bmp,25
616,266s_125.bmp,125
617,361s_064.bmp,64
618,408s_097.bmp,97
619,259s_050.bmp,50
620,0149_057.bmp,57
621,111s_116.bmp,116
622,402s_137.bmp,137
623,142s_016.bmp,16
624,237s_089.bmp,89
625,190s_046.bmp,46
626,0034_106.bmp,106
627,348s_063.bmp,63
628,377s_116.bmp,116
629,270s_057.bmp,57
630,324s_016.bmp,16
631,186s_134.bmp,134
632,138s_111.bmp,111
633,0017_069.bmp,69
634,36s_011.bmp,11
635,245s_082.bmp,82
636,414s_045.bmp,45
637,107s_064.bmp,64
638,0116_153.bmp,153
639,0034_112.bmp,112
640,348s_077.bmp,77
641,270s_043.bmp,43
642,377s_102.bmp,102
643,223s_143.bmp,143
644,324s_002.bmp,2
645,0135_028.bmp,28
646,138s_105.bmp,105
647,186s_120.bmp,120
648,245s_096.bmp,96
649,36s_005.bmp,5
650,414s_051.bmp,51
651,163s_109.bmp,109
652,130s_009.bmp,9
653,0116_147.bmp,147
654,107s_070.bmp,70
655,202s_048.bmp,48
656,305s_109.bmp,109
657,235s_031.bmp,31
658,361s_070.bmp,70
659,408s_083.bmp,83
660,251s_148.bmp,148
661,266s_131.bmp,131
662,356s_009.bmp,9
663,259s_044.bmp,44
664,0056_099.bmp,99
665,283s_118.bmp,118
666,0149_043.bmp,43
667,384s_059.bmp,59
668,111s_102.bmp,102
669,142s_002.bmp,2
670,402s_123.bmp,123
671,190s_052.bmp,52
672,376s_116.bmp,116
673,271s_057.bmp,57
674,325s_016.bmp,16
675,0024_106.bmp,106
676,420s_090.bmp,90
677,349s_063.bmp,63
678,415s_045.bmp,45
679,106s_064.bmp,64
680,0106_153.bmp,153
681,187s_134.bmp,134
682,0007_069.bmp,69
683,139s_111.bmp,111
684,244s_082.bmp,82
685,37s_011.bmp,11
686,258s_050.bmp,50
687,0159_057.bmp,57
688,0031_043.bmp,43
689,234s_025.bmp,25
690,267s_125.bmp,125
691,409s_097.bmp,97
692,360s_064.bmp,64
693,236s_089.bmp,89
694,191s_046.bmp,46
695,0113_016.bmp,16
696,110s_116.bmp,116
697,403s_137.bmp,137
698,143s_016.bmp,16
699,312s_047.bmp,47
700,0125_014.bmp,14
701,215s_106.bmp,106
702,341s_147.bmp,147
703,35s_095.bmp,95
704,246s_006.bmp,6
705,168s_095.bmp,95
706,393s_117.bmp,117
707,294s_056.bmp,56
708,133s_099.bmp,99
709,131s_035.bmp,35
710,162s_135.bmp,135
711,37s_039.bmp,39
712,327s_092.bmp,92
713,139s_139.bmp,139
714,0007_041.bmp,41
715,282s_124.bmp,124
716,385s_065.bmp,65
717,368s_140.bmp,140
718,258s_078.bmp,78
719,141s_092.bmp,92
720,357s_035.bmp,35
721,0130_151.bmp,151
722,203s_074.bmp,74
723,0058_145.bmp,145
724,304s_135.bmp,135
725,118s_032.bmp,32
726,45s_032.bmp,32
727,288s_084.bmp,84
728,0012_104.bmp,104
729,16s_132.bmp,132
730,355s_099.bmp,99
731,174s_047.bmp,47
732,29s_047.bmp,47
733,127s_147.bmp,147
734,295s_042.bmp,42
735,392s_103.bmp,103
736,214s_112.bmp,112
737,313s_053.bmp,53
738,169s_081.bmp,81
739,34s_081.bmp,81
740,247s_012.bmp,12
741,340s_153.bmp,153
742,186s_108.bmp,108
743,326s_086.bmp,86
744,0017_055.bmp,55
745,107s_058.bmp,58
746,130s_021.bmp,21
747,163s_121.bmp,121
748,414s_079.bmp,79
749,266s_119.bmp,119
750,356s_021.bmp,21
751,361s_058.bmp,58
752,0048_151.bmp,151
753,305s_121.bmp,121
754,235s_019.bmp,19
755,0120_145.bmp,145
756,202s_060.bmp,60
757,384s_071.bmp,71
758,283s_130.bmp,130
759,140s_086.bmp,86
760,369s_154.bmp,154
761,28s_053.bmp,53
762,175s_053.bmp,53
763,126s_153.bmp,153
764,289s_090.bmp,90
765,44s_026.bmp,26
766,119s_026.bmp,26
767,17s_126.bmp,126
768,356s_035.bmp,35
769,202s_074.bmp,74
770,0120_151.bmp,151
771,0048_145.bmp,145
772,305s_135.bmp,135
773,283s_124.bmp,124
774,384s_065.bmp,65
775,259s_078.bmp,78
776,369s_140.bmp,140
777,140s_092.bmp,92
778,175s_047.bmp,47
779,28s_047.bmp,47
780,126s_147.bmp,147
781,119s_032.bmp,32
782,44s_032.bmp,32
783,289s_084.bmp,84
784,354s_099.bmp,99
785,17s_132.bmp,132
786,392s_117.bmp,117
787,295s_056.bmp,56
788,132s_099.bmp,99
789,313s_047.bmp,47
790,214s_106.bmp,106
791,0135_014.bmp,14
792,340s_147.bmp,147
793,247s_006.bmp,6
794,34s_095.bmp,95
795,169s_095.bmp,95
796,36s_039.bmp,39
797,0017_041.bmp,41
798,326s_092.bmp,92
799,138s_139.bmp,139
800,130s_035.bmp,35
801,163s_135.bmp,135
802,385s_071.bmp,71
803,282s_130.bmp,130
804,141s_086.bmp,86
805,368s_154.bmp,154
806,357s_021.bmp,21
807,267s_119.bmp,119
808,360s_058.bmp,58
809,234s_019.bmp,19
810,0058_151.bmp,151
811,304s_121.bmp,121
812,203s_060.bmp,60
813,0130_145.bmp,145
814,0012_110.bmp,110
815,288s_090.bmp,90
816,45s_026.bmp,26
817,118s_026.bmp,26
818,16s_126.bmp,126
819,29s_053.bmp,53
820,174s_053.bmp,53
821,127s_153.bmp,153
822,215s_112.bmp,112
823,312s_053.bmp,53
824,168s_081.bmp,81
825,246s_012.bmp,12
826,35s_081.bmp,81
827,341s_153.bmp,153
828,294s_042.bmp,42
829,393s_103.bmp,103
830,106s_058.bmp,58
831,131s_021.bmp,21
832,162s_121.bmp,121
833,415s_079.bmp,79
834,187s_108.bmp,108
835,0007_055.bmp,55
836,327s_086.bmp,86
837,415s_092.bmp,92
838,391s_144.bmp,144
839,318s_118.bmp,118
840,228s_020.bmp,20
841,296s_005.bmp,5
842,0099_052.bmp,52
843,310s_014.bmp,14
844,399s_048.bmp,48
845,217s_155.bmp,155
846,0172_089.bmp,89
847,0186_088.bmp,88
848,0105_047.bmp,47
849,343s_114.bmp,114
850,244s_055.bmp,55
851,271s_080.bmp,80
852,0027_012.bmp,12
853,133s_066.bmp,66
854,0126_128.bmp,128
855,420s_047.bmp,47
856,252s_127.bmp,127
857,355s_066.bmp,66
858,201s_027.bmp,27
859,0110_102.bmp,102
860,0078_116.bmp,116
861,191s_091.bmp,91
862,0011_038.bmp,38
863,339s_013.bmp,13
864,0209_055.bmp,55
865,387s_036.bmp,36
866,183_080.bmp,80
867,258s_087.bmp,87
868,176s_014.bmp,14
869,125s_114.bmp,114
870,409s_040.bmp,40
871,23s_118.bmp,118
872,216s_141.bmp,141
873,326s_079.bmp,79
874,0115_053.bmp,53
875,311s_000.bmp,0
876,221s_138.bmp,138
877,0089_046.bmp,46
878,245s_041.bmp,41
879,272s_038.bmp,38
880,342s_100.bmp,100
881,414s_086.bmp,86
882,297s_011.bmp,11
883,390s_150.bmp,150
884,229s_034.bmp,34
885,132s_072.bmp,72
886,270s_094.bmp,94
887,0037_006.bmp,6
888,0169_038.bmp,38
889,386s_022.bmp,22
890,338s_007.bmp,7
891,354s_072.bmp,72
892,253s_133.bmp,133
893,190s_085.bmp,85
894,0068_102.bmp,102
895,200s_033.bmp,33
896,0100_116.bmp,116
897,0022_143.bmp,143
898,192s_029.bmp,29
899,408s_054.bmp,54
900,177s_000.bmp,0
901,259s_093.bmp,93
902,140s_079.bmp,79
903,124s_100.bmp,100
904,0123_079.bmp,79
905,338s_013.bmp,13
906,386s_036.bmp,36
907,253s_127.bmp,127
908,354s_066.bmp,66
909,0100_102.bmp,102
910,200s_027.bmp,27
911,0068_116.bmp,116
912,190s_091.bmp,91
913,22s_118.bmp,118
914,408s_040.bmp,40
915,259s_087.bmp,87
916,177s_014.bmp,14
917,124s_114.bmp,114
918,0089_052.bmp,52
919,311s_014.bmp,14
920,398s_048.bmp,48
921,0115_047.bmp,47
922,0162_089.bmp,89
923,0196_088.bmp,88
924,216s_155.bmp,155
925,342s_114.bmp,114
926,245s_055.bmp,55
927,414s_092.bmp,92
928,229s_020.bmp,20
929,390s_144.bmp,144
930,319s_118.bmp,118
931,297s_005.bmp,5
932,0136_128.bmp,128
933,132s_066.bmp,66
934,270s_080.bmp,80
935,0037_012.bmp,12
936,355s_072.bmp,72
937,252s_133.bmp,133
938,191s_085.bmp,85
939,0078_102.bmp,102
940,0110_116.bmp,116
941,201s_033.bmp,33
942,0179_038.bmp,38
943,387s_022.bmp,22
944,0209_041.bmp,41
945,339s_007.bmp,7
946,176s_000.bmp,0
947,258s_093.bmp,93
948,141s_079.bmp,79
949,0133_079.bmp,79
950,125s_100.bmp,100
951,0032_143.bmp,143
952,193s_029.bmp,29
953,409s_054.bmp,54
954,415s_086.bmp,86
955,296s_011.bmp,11
956,228s_034.bmp,34
957,391s_150.bmp,150
958,0105_053.bmp,53
959,327s_079.bmp,79
960,217s_141.bmp,141
961,220s_138.bmp,138
962,310s_000.bmp,0
963,0099_046.bmp,46
964,244s_041.bmp,41
965,343s_100.bmp,100
966,273s_038.bmp,38
967,271s_094.bmp,94
968,0027_006.bmp,6
969,133s_072.bmp,72
970,420s_053.bmp,53
971,331s_123.bmp,123
972,288s_047.bmp,47
973,236s_062.bmp,62
974,362s_023.bmp,23
975,29s_084.bmp,84
976,174s_084.bmp,84
977,0011_004.bmp,4
978,209s_117.bmp,117
979,0209_069.bmp,69
980,0179_010.bmp,10
981,112s_151.bmp,151
982,125s_128.bmp,128
983,0133_051.bmp,51
984,141s_051.bmp,51
985,176s_028.bmp,28
986,23s_124.bmp,124
987,193s_001.bmp,1
988,318s_124.bmp,124
989,0198_154.bmp,154
990,0004_141.bmp,141
991,296s_039.bmp,39
992,343s_128.bmp,128
993,273s_010.bmp,10
994,244s_069.bmp,69
995,374s_151.bmp,151
996,220s_110.bmp,110
997,399s_074.bmp,74
998,310s_028.bmp,28
999,327s_051.bmp,51
1000,312s_084.bmp,84
1001,168s_056.bmp,56
1002,35s_056.bmp,56
1003,417s_002.bmp,2
1004,157s_123.bmp,123
1005,349s_088.bmp,88
1006,294s_095.bmp,95
1007,0126_114.bmp,114
1008,104s_023.bmp,23
1009,175s_090.bmp,90
1010,28s_090.bmp,90
1011,0169_004.bmp,4
1012,208s_103.bmp,103
1013,237s_076.bmp,76
1014,330s_137.bmp,137
1015,289s_053.bmp,53
1016,363s_037.bmp,37
1017,22s_130.bmp,130
1018,408s_068.bmp,68
1019,148s_149.bmp,149
1020,15s_149.bmp,149
1021,192s_015.bmp,15
1022,0123_045.bmp,45
1023,113s_145.bmp,145
1024,140s_045.bmp,45
1025,375s_145.bmp,145
1026,272s_004.bmp,4
1027,326s_045.bmp,45
1028,221s_104.bmp,104
1029,398s_060.bmp,60
1030,0014_155.bmp,155
1031,229s_008.bmp,8
1032,319s_130.bmp,130
1033,0188_140.bmp,140
1034,156s_137.bmp,137
1035,416s_016.bmp,16
1036,105s_037.bmp,37
1037,295s_081.bmp,81
1038,0136_100.bmp,100
1039,313s_090.bmp,90
1040,34s_042.bmp,42
1041,169s_042.bmp,42
1042,272s_010.bmp,10
1043,342s_128.bmp,128
1044,375s_151.bmp,151
1045,245s_069.bmp,69
1046,398s_074.bmp,74
1047,311s_028.bmp,28
1048,221s_110.bmp,110
1049,326s_051.bmp,51
1050,319s_124.bmp,124
1051,0188_154.bmp,154
1052,297s_039.bmp,39
1053,0014_141.bmp,141
1054,416s_002.bmp,2
1055,156s_123.bmp,123
1056,348s_088.bmp,88
1057,0136_114.bmp,114
1058,295s_095.bmp,95
1059,105s_023.bmp,23
1060,313s_084.bmp,84
1061,169s_056.bmp,56
1062,34s_056.bmp,56
1063,28s_084.bmp,84
1064,175s_084.bmp,84
1065,208s_117.bmp,117
1066,0169_010.bmp,10
1067,289s_047.bmp,47
1068,330s_123.bmp,123
