,FileNames,Ground Truth
154,0235_034.bmp,34
155,224s_126.bmp,126
156,248s_153.bmp,153
157,27s_112.bmp,112
158,99s_137.bmp,137
159,129s_012.bmp,12
160,74s_012.bmp,12
161,207s_081.bmp,81
162,197s_037.bmp,37
163,0302_124.bmp,124
164,0173_067.bmp,67
165,0187_066.bmp,66
166,9s_037.bmp,37
167,145s_067.bmp,67
168,18s_067.bmp,67
169,269s_058.bmp,58
170,93s_097.bmp,97
171,232s_054.bmp,54
172,261s_154.bmp,154
173,99s_123.bmp,123
174,27s_106.bmp,106
175,0302_130.bmp,130
176,197s_023.bmp,23
177,207s_095.bmp,95
178,74s_006.bmp,6
179,129s_006.bmp,6
180,9s_023.bmp,23
181,0173_073.bmp,73
182,0187_072.bmp,72
183,18s_073.bmp,73
184,145s_073.bmp,73
185,93s_083.bmp,83
186,205s_039.bmp,39
187,232s_040.bmp,40
188,256s_139.bmp,139
189,261s_140.bmp,140
190,153s_101.bmp,101
191,0166_136.bmp,136
192,0192_137.bmp,137
193,137s_078.bmp,78
194,100s_001.bmp,1
195,181s_151.bmp,151
196,31s_074.bmp,74
197,277s_032.bmp,32
198,224s_132.bmp,132
199,248s_147.bmp,147
200,0197_066.bmp,66
201,8s_037.bmp,37
202,144s_067.bmp,67
203,19s_067.bmp,67
204,26s_112.bmp,112
205,98s_137.bmp,137
206,128s_012.bmp,12
207,206s_081.bmp,81
208,75s_012.bmp,12
209,0312_124.bmp,124
210,196s_037.bmp,37
211,233s_054.bmp,54
212,260s_154.bmp,154
213,268s_058.bmp,58
214,92s_097.bmp,97
215,54s_119.bmp,119
216,180s_145.bmp,145
217,109s_119.bmp,119
218,0083_019.bmp,19
219,30s_060.bmp,60
220,86s_149.bmp,149
221,152s_115.bmp,115
222,101s_015.bmp,15
223,188s_049.bmp,49
224,0176_122.bmp,122
225,0182_123.bmp,123
226,249s_153.bmp,153
227,276s_026.bmp,26
228,225s_126.bmp,126
229,0225_034.bmp,34
230,150s_152.bmp,152
231,103s_052.bmp,52
232,61s_127.bmp,127
233,0327_026.bmp,26
234,182s_102.bmp,102
235,32s_027.bmp,27
236,274s_061.bmp,61
237,243s_018.bmp,18
238,317s_059.bmp,59
239,0205_073.bmp,73
240,320s_020.bmp,20
241,299s_144.bmp,144
242,210s_118.bmp,118
243,0304_149.bmp,149
244,218s_014.bmp,14
245,291s_048.bmp,48
246,136s_087.bmp,87
247,179s_155.bmp,155
248,24s_155.bmp,155
249,194s_070.bmp,70
250,77s_055.bmp,55
251,115s_120.bmp,120
252,48s_120.bmp,120
253,0233_059.bmp,59
254,0244_097.bmp,97
255,0143_020.bmp,20
256,146s_020.bmp,20
257,171s_059.bmp,59
258,309s_027.bmp,27
259,42s_080.bmp,80
260,231s_013.bmp,13
261,0210_136.bmp,136
262,262s_113.bmp,113
263,183s_116.bmp,116
264,60s_133.bmp,133
265,33s_033.bmp,33
266,151s_146.bmp,146
267,102s_046.bmp,46
268,0236_108.bmp,108
269,137s_093.bmp,93
270,0288_148.bmp,148
271,219s_000.bmp,0
272,275s_075.bmp,75
273,298s_150.bmp,150
274,0215_067.bmp,67
275,49s_134.bmp,134
276,114s_134.bmp,134
277,0254_083.bmp,83
278,93s_068.bmp,68
279,147s_034.bmp,34
280,25s_141.bmp,141
281,178s_141.bmp,141
282,12s_138.bmp,138
283,76s_041.bmp,41
284,41s_038.bmp,38
285,195s_064.bmp,64
286,43s_094.bmp,94
287,230s_007.bmp,7
288,0200_122.bmp,122
289,263s_107.bmp,107
290,18s_098.bmp,98
291,145s_098.bmp,98
292,308s_033.bmp,33
293,0254_097.bmp,97
294,0223_059.bmp,59
295,114s_120.bmp,120
296,49s_120.bmp,120
297,0153_020.bmp,20
298,147s_020.bmp,20
299,170s_059.bmp,59
300,178s_155.bmp,155
301,25s_155.bmp,155
302,195s_070.bmp,70
303,76s_055.bmp,55
304,0200_136.bmp,136
305,230s_013.bmp,13
306,43s_080.bmp,80
307,263s_113.bmp,113
308,308s_027.bmp,27
309,60s_127.bmp,127
310,183s_102.bmp,102
311,33s_027.bmp,27
312,151s_152.bmp,152
313,102s_052.bmp,52
314,0314_149.bmp,149
315,219s_014.bmp,14
316,290s_048.bmp,48
317,137s_087.bmp,87
318,275s_061.bmp,61
319,242s_018.bmp,18
320,0215_073.bmp,73
321,316s_059.bmp,59
322,298s_144.bmp,144
323,211s_118.bmp,118
324,24s_141.bmp,141
325,179s_141.bmp,141
326,13s_138.bmp,138
327,77s_041.bmp,41
328,40s_038.bmp,38
329,194s_064.bmp,64
330,0244_083.bmp,83
331,48s_134.bmp,134
332,115s_134.bmp,134
333,92s_068.bmp,68
334,146s_034.bmp,34
335,19s_098.bmp,98
336,144s_098.bmp,98
337,309s_033.bmp,33
338,0210_122.bmp,122
339,231s_007.bmp,7
340,42s_094.bmp,94
341,262s_107.bmp,107
342,150s_146.bmp,146
343,0226_108.bmp,108
344,103s_046.bmp,46
345,182s_116.bmp,116
346,0327_032.bmp,32
347,61s_133.bmp,133
348,32s_033.bmp,33
349,274s_075.bmp,75
350,299s_150.bmp,150
351,320s_034.bmp,34
352,0205_067.bmp,67
353,136s_093.bmp,93
354,218s_000.bmp,0
355,0298_148.bmp,148
356,2s_140.bmp,140
357,40s_010.bmp,10
358,233s_083.bmp,83
359,77s_069.bmp,69
360,13s_110.bmp,110
361,92s_040.bmp,40
362,171s_065.bmp,65
363,0233_065.bmp,65
364,0279_024.bmp,24
365,287s_106.bmp,106
366,239s_123.bmp,123
367,206s_056.bmp,56
368,301s_117.bmp,117
369,69s_017.bmp,17
370,134s_017.bmp,17
371,0226_120.bmp,120
372,167s_117.bmp,117
373,84s_132.bmp,132
374,241s_088.bmp,88
375,158s_062.bmp,62
376,317s_065.bmp,65
377,0272_081.bmp,81
378,0175_036.bmp,36
379,0181_037.bmp,37
380,210s_124.bmp,124
381,243s_024.bmp,24
382,291s_074.bmp,74
383,218s_028.bmp,28
384,170s_071.bmp,71
385,93s_054.bmp,54
386,147s_008.bmp,8
387,49s_108.bmp,108
388,114s_108.bmp,108
389,0223_071.bmp,71
390,3s_154.bmp,154
391,41s_004.bmp,4
392,232s_097.bmp,97
393,195s_058.bmp,58
394,12s_104.bmp,104
395,254s_142.bmp,142
396,300s_103.bmp,103
397,207s_042.bmp,42
398,238s_137.bmp,137
399,286s_112.bmp,112
400,0269_030.bmp,30
401,159s_076.bmp,76
402,324_080.bmp,80
403,0236_134.bmp,134
404,135s_003.bmp,3
405,68s_003.bmp,3
406,85s_126.bmp,126
407,166s_103.bmp,103
408,290s_060.bmp,60
409,0191_023.bmp,23
410,211s_130.bmp,130
411,316s_071.bmp,71
412,226s_149.bmp,149
413,0262_095.bmp,95
414,0296_094.bmp,94
415,242s_030.bmp,30
416,275s_049.bmp,49
417,240s_088.bmp,88
418,159s_062.bmp,62
419,68s_017.bmp,17
420,135s_017.bmp,17
421,0236_120.bmp,120
422,166s_117.bmp,117
423,85s_132.bmp,132
424,290s_074.bmp,74
425,219s_028.bmp,28
426,0262_081.bmp,81
427,316s_065.bmp,65
428,211s_124.bmp,124
429,0191_037.bmp,37
430,242s_024.bmp,24
431,93s_040.bmp,40
432,170s_065.bmp,65
433,0223_065.bmp,65
434,232s_083.bmp,83
435,41s_010.bmp,10
436,3s_140.bmp,140
437,76s_069.bmp,69
438,12s_110.bmp,110
439,207s_056.bmp,56
440,300s_117.bmp,117
441,0269_024.bmp,24
442,286s_106.bmp,106
443,238s_123.bmp,123
444,0226_134.bmp,134
445,134s_003.bmp,3
446,69s_003.bmp,3
447,84s_126.bmp,126
448,167s_103.bmp,103
449,158s_076.bmp,76
450,320s_008.bmp,8
451,210s_130.bmp,130
452,0175_022.bmp,22
453,0181_023.bmp,23
454,0272_095.bmp,95
455,0286_094.bmp,94
456,227s_149.bmp,149
457,317s_071.bmp,71
458,243s_030.bmp,30
459,274s_049.bmp,49
460,291s_060.bmp,60
461,233s_097.bmp,97
462,40s_004.bmp,4
463,194s_058.bmp,58
464,2s_154.bmp,154
465,13s_104.bmp,104
466,171s_071.bmp,71
467,92s_054.bmp,54
468,146s_008.bmp,8
469,0233_071.bmp,71
470,48s_108.bmp,108
471,115s_108.bmp,108
472,239s_137.bmp,137
473,287s_112.bmp,112
474,0279_030.bmp,30
475,255s_142.bmp,142
476,301s_103.bmp,103
477,206s_042.bmp,42
478,258s_044.bmp,44
479,282s_118.bmp,118
480,0328_100.bmp,100
481,203s_048.bmp,48
482,234s_031.bmp,31
483,304s_109.bmp,109
484,0240_114.bmp,114
485,250s_148.bmp,148
486,267s_131.bmp,131
487,191s_052.bmp,52
488,72s_077.bmp,77
489,110s_102.bmp,102
490,143s_002.bmp,2
491,271s_043.bmp,43
492,222s_143.bmp,143
493,0255_051.bmp,51
494,162s_109.bmp,109
495,131s_009.bmp,9
496,106s_070.bmp,70
497,64s_105.bmp,105
498,139s_105.bmp,105
499,187s_120.bmp,120
500,37s_005.bmp,5
501,244s_096.bmp,96
502,89s_020.bmp,20
503,235s_025.bmp,25
504,0250_100.bmp,100
505,0338_114.bmp,114
506,266s_125.bmp,125
507,259s_050.bmp,50
508,111s_116.bmp,116
509,142s_016.bmp,16
510,73s_063.bmp,63
511,237s_089.bmp,89
512,190s_046.bmp,46
513,270s_057.bmp,57
514,0245_045.bmp,45
515,61_080.bmp,80
516,186s_134.bmp,134
517,138s_111.bmp,111
518,65s_111.bmp,111
519,88s_034.bmp,34
520,36s_011.bmp,11
521,245s_082.bmp,82
522,80s_138.bmp,138
523,107s_064.bmp,64
524,270s_043.bmp,43
525,0245_051.bmp,51
526,223s_143.bmp,143
527,65s_105.bmp,105
528,138s_105.bmp,105
529,186s_120.bmp,120
530,245s_096.bmp,96
531,36s_005.bmp,5
532,88s_020.bmp,20
533,163s_109.bmp,109
534,130s_009.bmp,9
535,107s_070.bmp,70
536,202s_048.bmp,48
537,0338_100.bmp,100
538,0250_114.bmp,114
539,305s_109.bmp,109
540,235s_031.bmp,31
541,251s_148.bmp,148
542,266s_131.bmp,131
543,259s_044.bmp,44
544,283s_118.bmp,118
545,111s_102.bmp,102
546,142s_002.bmp,2
547,190s_052.bmp,52
548,73s_077.bmp,77
549,271s_057.bmp,57
550,0255_045.bmp,45
551,81s_138.bmp,138
552,106s_064.bmp,64
553,187s_134.bmp,134
554,71_080.bmp,80
555,139s_111.bmp,111
556,64s_111.bmp,111
557,89s_034.bmp,34
558,244s_082.bmp,82
559,37s_011.bmp,11
560,258s_050.bmp,50
561,0240_100.bmp,100
562,234s_025.bmp,25
563,0328_114.bmp,114
564,267s_125.bmp,125
565,72s_063.bmp,63
566,236s_089.bmp,89
567,191s_046.bmp,46
568,0113_016.bmp,16
569,110s_116.bmp,116
570,143s_016.bmp,16
571,312s_047.bmp,47
572,0125_014.bmp,14
573,215s_106.bmp,106
574,35s_095.bmp,95
575,246s_006.bmp,6
576,168s_095.bmp,95
577,294s_056.bmp,56
578,133s_099.bmp,99
579,131s_035.bmp,35
580,0276_102.bmp,102
581,0282_103.bmp,103
582,162s_135.bmp,135
583,81s_110.bmp,110
584,37s_039.bmp,39
585,64s_139.bmp,139
586,139s_139.bmp,139
587,53s_140.bmp,140
588,282s_124.bmp,124
589,258s_078.bmp,78
590,141s_092.bmp,92
591,203s_074.bmp,74
592,304s_135.bmp,135
593,0240_128.bmp,128
594,118s_032.bmp,32
595,45s_032.bmp,32
596,288s_084.bmp,84
597,16s_132.bmp,132
598,97s_062.bmp,62
599,174s_047.bmp,47
600,29s_047.bmp,47
601,0214_089.bmp,89
602,0263_047.bmp,47
603,0297_046.bmp,46
604,127s_147.bmp,147
605,295s_042.bmp,42
606,214s_112.bmp,112
607,313s_053.bmp,53
608,0245_079.bmp,79
609,169s_081.bmp,81
610,34s_081.bmp,81
611,247s_012.bmp,12
612,88s_008.bmp,8
613,186s_108.bmp,108
614,52s_154.bmp,154
615,107s_058.bmp,58
616,0266_116.bmp,116
617,0292_117.bmp,117
618,130s_021.bmp,21
619,80s_104.bmp,104
620,163s_121.bmp,121
621,266s_119.bmp,119
622,305s_121.bmp,121
623,235s_019.bmp,19
624,202s_060.bmp,60
625,0338_128.bmp,128
626,283s_130.bmp,130
627,140s_086.bmp,86
628,28s_053.bmp,53
629,175s_053.bmp,53
630,96s_076.bmp,76
631,126s_153.bmp,153
632,0273_053.bmp,53
633,0287_052.bmp,52
634,289s_090.bmp,90
635,44s_026.bmp,26
636,119s_026.bmp,26
637,17s_126.bmp,126
638,202s_074.bmp,74
639,0250_128.bmp,128
640,305s_135.bmp,135
641,283s_124.bmp,124
642,259s_078.bmp,78
643,140s_092.bmp,92
644,96s_062.bmp,62
645,175s_047.bmp,47
646,28s_047.bmp,47
647,0273_047.bmp,47
648,0287_046.bmp,46
649,0204_089.bmp,89
650,126s_147.bmp,147
651,119s_032.bmp,32
652,44s_032.bmp,32
653,289s_084.bmp,84
654,17s_132.bmp,132
655,295s_056.bmp,56
656,132s_099.bmp,99
657,313s_047.bmp,47
658,214s_106.bmp,106
659,0135_014.bmp,14
660,247s_006.bmp,6
661,34s_095.bmp,95
662,169s_095.bmp,95
663,36s_039.bmp,39
664,65s_139.bmp,139
665,138s_139.bmp,139
666,52s_140.bmp,140
667,130s_035.bmp,35
668,0266_102.bmp,102
669,0292_103.bmp,103
670,163s_135.bmp,135
671,80s_110.bmp,110
672,282s_130.bmp,130
673,141s_086.bmp,86
674,267s_119.bmp,119
675,234s_019.bmp,19
676,304s_121.bmp,121
677,0328_128.bmp,128
678,203s_060.bmp,60
679,288s_090.bmp,90
680,45s_026.bmp,26
681,118s_026.bmp,26
682,16s_126.bmp,126
683,29s_053.bmp,53
684,174s_053.bmp,53
685,97s_076.bmp,76
686,127s_153.bmp,153
687,0263_053.bmp,53
688,0297_052.bmp,52
689,215s_112.bmp,112
690,0255_079.bmp,79
691,312s_053.bmp,53
692,168s_081.bmp,81
693,246s_012.bmp,12
694,35s_081.bmp,81
695,294s_042.bmp,42
696,0276_116.bmp,116
697,0282_117.bmp,117
698,106s_058.bmp,58
699,131s_021.bmp,21
700,81s_104.bmp,104
701,162s_121.bmp,121
702,89s_008.bmp,8
703,187s_108.bmp,108
704,53s_154.bmp,154
705,318s_118.bmp,118
706,228s_020.bmp,20
707,296s_005.bmp,5
708,310s_014.bmp,14
709,217s_155.bmp,155
710,0172_089.bmp,89
711,0186_088.bmp,88
712,244s_055.bmp,55
713,271s_080.bmp,80
714,0027_012.bmp,12
715,51s_113.bmp,113
716,133s_066.bmp,66
717,0256_151.bmp,151
718,83s_143.bmp,143
719,252s_127.bmp,127
720,201s_027.bmp,27
721,191s_091.bmp,91
722,0209_055.bmp,55
723,183_080.bmp,80
724,95s_031.bmp,31
725,258s_087.bmp,87
726,176s_014.bmp,14
727,78s_114.bmp,114
728,125s_114.bmp,114
729,47s_061.bmp,61
730,5s_131.bmp,131
731,70s_018.bmp,18
732,23s_118.bmp,118
733,216s_141.bmp,141
734,311s_000.bmp,0
735,221s_138.bmp,138
736,245s_041.bmp,41
737,272s_038.bmp,38
738,297s_011.bmp,11
739,229s_034.bmp,34
740,0246_145.bmp,145
741,132s_072.bmp,72
742,270s_094.bmp,94
743,50s_107.bmp,107
744,0037_006.bmp,6
745,0169_038.bmp,38
746,0219_041.bmp,41
747,96s_089.bmp,89
748,253s_133.bmp,133
749,190s_085.bmp,85
750,200s_033.bmp,33
751,192s_029.bmp,29
752,46s_075.bmp,75
753,4s_125.bmp,125
754,177s_000.bmp,0
755,259s_093.bmp,93
756,140s_079.bmp,79
757,94s_025.bmp,25
758,124s_100.bmp,100
759,79s_100.bmp,100
760,0219_055.bmp,55
761,193_080.bmp,80
762,253s_127.bmp,127
763,200s_027.bmp,27
764,190s_091.bmp,91
765,4s_131.bmp,131
766,46s_061.bmp,61
767,71s_018.bmp,18
768,22s_118.bmp,118
769,94s_031.bmp,31
770,259s_087.bmp,87
771,177s_014.bmp,14
772,79s_114.bmp,114
773,124s_114.bmp,114
774,311s_014.bmp,14
775,0196_088.bmp,88
776,216s_155.bmp,155
777,245s_055.bmp,55
778,229s_020.bmp,20
779,319s_118.bmp,118
780,297s_005.bmp,5
781,132s_066.bmp,66
782,0246_151.bmp,151
783,82s_143.bmp,143
784,270s_080.bmp,80
785,0037_012.bmp,12
786,50s_113.bmp,113
787,252s_133.bmp,133
788,191s_085.bmp,85
789,201s_033.bmp,33
790,0179_038.bmp,38
791,0209_041.bmp,41
792,97s_089.bmp,89
793,176s_000.bmp,0
794,258s_093.bmp,93
795,141s_079.bmp,79
796,95s_025.bmp,25
797,125s_100.bmp,100
798,78s_100.bmp,100
799,5s_125.bmp,125
800,193s_029.bmp,29
801,47s_075.bmp,75
802,296s_011.bmp,11
803,228s_034.bmp,34
804,217s_141.bmp,141
805,220s_138.bmp,138
806,310s_000.bmp,0
807,244s_041.bmp,41
808,273s_038.bmp,38
809,271s_094.bmp,94
810,51s_107.bmp,107
811,0027_006.bmp,6
812,0256_145.bmp,145
813,133s_072.bmp,72
814,0308_153.bmp,153
815,72s_088.bmp,88
816,288s_047.bmp,47
817,0260_147.bmp,147
818,0294_146.bmp,146
819,236s_062.bmp,62
820,29s_084.bmp,84
821,174s_084.bmp,84
822,0011_004.bmp,4
823,209s_117.bmp,117
824,0209_069.bmp,69
825,0243_028.bmp,28
826,112s_151.bmp,151
827,78s_128.bmp,128
828,125s_128.bmp,128
829,141s_051.bmp,51
830,176s_028.bmp,28
831,23s_124.bmp,124
832,193s_001.bmp,1
833,0342_112.bmp,112
834,70s_024.bmp,24
835,318s_124.bmp,124
836,0198_154.bmp,154
837,296s_039.bmp,39
838,273s_010.bmp,10
839,244s_069.bmp,69
840,0275_002.bmp,2
841,220s_110.bmp,110
842,310s_028.bmp,28
843,312s_084.bmp,84
844,168s_056.bmp,56
845,35s_056.bmp,56
846,157s_123.bmp,123
847,294s_095.bmp,95
848,104s_023.bmp,23
849,59s_023.bmp,23
850,175s_090.bmp,90
851,28s_090.bmp,90
852,0169_004.bmp,4
853,208s_103.bmp,103
854,0270_153.bmp,153
855,0284_152.bmp,152
856,237s_076.bmp,76
857,289s_053.bmp,53
858,22s_130.bmp,130
859,148s_149.bmp,149
860,15s_149.bmp,149
861,71s_030.bmp,30
862,192s_015.bmp,15
863,46s_049.bmp,49
864,4s_119.bmp,119
865,113s_145.bmp,145
866,140s_045.bmp,45
867,94s_019.bmp,19
868,272s_004.bmp,4
869,221s_104.bmp,104
870,229s_008.bmp,8
871,319s_130.bmp,130
872,0188_140.bmp,140
873,156s_137.bmp,137
874,58s_037.bmp,37
875,105s_037.bmp,37
876,295s_081.bmp,81
877,313s_090.bmp,90
878,0258_099.bmp,99
879,67s_142.bmp,142
880,34s_042.bmp,42
881,169s_042.bmp,42
882,272s_010.bmp,10
883,245s_069.bmp,69
884,311s_028.bmp,28
885,221s_110.bmp,110
886,0265_002.bmp,2
887,319s_124.bmp,124
888,0188_154.bmp,154
889,297s_039.bmp,39
890,156s_123.bmp,123
891,295s_095.bmp,95
892,105s_023.bmp,23
893,58s_023.bmp,23
894,0330_099.bmp,99
895,313s_084.bmp,84
896,169s_056.bmp,56
897,34s_056.bmp,56
898,28s_084.bmp,84
899,175s_084.bmp,84
900,208s_117.bmp,117
901,0219_069.bmp,69
902,0169_010.bmp,10
903,73s_088.bmp,88
904,289s_047.bmp,47
905,237s_062.bmp,62
906,0270_147.bmp,147
907,0284_146.bmp,146
908,22s_124.bmp,124
909,192s_001.bmp,1
910,71s_024.bmp,24
911,113s_151.bmp,151
912,0253_028.bmp,28
913,79s_128.bmp,128
914,124s_128.bmp,128
915,140s_051.bmp,51
916,177s_028.bmp,28
917,318s_130.bmp,130
918,0198_140.bmp,140
919,228s_008.bmp,8
920,273s_004.bmp,4
921,220s_104.bmp,104
922,312s_090.bmp,90
923,66s_142.bmp,142
924,0248_099.bmp,99
925,35s_042.bmp,42
926,168s_042.bmp,42
927,157s_137.bmp,137
928,59s_037.bmp,37
929,104s_037.bmp,37
930,294s_081.bmp,81
931,236s_076.bmp,76
932,0260_153.bmp,153
933,0294_152.bmp,152
934,288s_053.bmp,53
935,0308_147.bmp,147
936,174s_090.bmp,90
937,29s_090.bmp,90
938,209s_103.bmp,103
939,0011_010.bmp,10
940,112s_145.bmp,145
941,141s_045.bmp,45
942,95s_019.bmp,19
943,23s_130.bmp,130
944,149s_149.bmp,149
945,14s_149.bmp,149
946,70s_030.bmp,30
947,0342_106.bmp,106
948,5s_119.bmp,119
949,193s_015.bmp,15
950,47s_049.bmp,49
951,0316_138.bmp,138
952,110s_076.bmp,76
953,21s_003.bmp,3
954,252s_090.bmp,90
955,72s_103.bmp,103
956,191s_126.bmp,126
957,0335_057.bmp,57
958,0342_099.bmp,99
959,5s_086.bmp,86
960,234s_145.bmp,145
961,267s_045.bmp,45
962,258s_130.bmp,130
963,187s_054.bmp,54
964,53s_008.bmp,8
965,0202_147.bmp,147
966,139s_071.bmp,71
967,64s_071.bmp,71
968,89s_154.bmp,154
969,155s_004.bmp,4
970,81s_058.bmp,58
971,106s_104.bmp,104
972,0073_004.bmp,4
973,0087_005.bmp,5
974,0221_028.bmp,28
975,271s_137.bmp,137
976,0248_106.bmp,106
977,222s_037.bmp,37
978,20s_017.bmp,17
979,253s_084.bmp,84
980,190s_132.bmp,132
981,73s_117.bmp,117
982,111s_062.bmp,62
983,208s_088.bmp,88
984,259s_124.bmp,124
985,283s_078.bmp,78
986,202s_128.bmp,128
987,0325_043.bmp,43
988,4s_092.bmp,92
989,305s_069.bmp,69
990,235s_151.bmp,151
991,251s_028.bmp,28
992,266s_051.bmp,51
993,163s_069.bmp,69
994,154s_010.bmp,10
995,0063_010.bmp,10
996,0097_011.bmp,11
997,0313_069.bmp,69
998,107s_110.bmp,110
999,65s_065.bmp,65
1000,138s_065.bmp,65
1001,186s_040.bmp,40
1002,0212_153.bmp,153
1003,88s_140.bmp,140
1004,270s_123.bmp,123
1005,0330_106.bmp,106
1006,223s_023.bmp,23
1007,0258_112.bmp,112
1008,154s_004.bmp,4
1009,80s_058.bmp,58
1010,107s_104.bmp,104
1011,0063_004.bmp,4
1012,0097_005.bmp,5
1013,0212_147.bmp,147
1014,186s_054.bmp,54
1015,52s_008.bmp,8
1016,138s_071.bmp,71
1017,65s_071.bmp,71
1018,88s_154.bmp,154
1019,270s_137.bmp,137
1020,0258_106.bmp,106
1021,223s_037.bmp,37
1022,0330_112.bmp,112
1023,0231_028.bmp,28
1024,253s_090.bmp,90
1025,20s_003.bmp,3
1026,73s_103.bmp,103
1027,190s_126.bmp,126
1028,111s_076.bmp,76
1029,259s_130.bmp,130
1030,235s_145.bmp,145
1031,4s_086.bmp,86
1032,0325_057.bmp,57
1033,266s_045.bmp,45
1034,64s_065.bmp,65
1035,139s_065.bmp,65
1036,0202_153.bmp,153
1037,187s_040.bmp,40
1038,89s_140.bmp,140
1039,162s_069.bmp,69
1040,155s_010.bmp,10
1041,0073_010.bmp,10
1042,0087_011.bmp,11
1043,106s_110.bmp,110
1044,0303_069.bmp,69
1045,271s_123.bmp,123
1046,222s_023.bmp,23
1047,0248_112.bmp,112
1048,110s_062.bmp,62
1049,209s_088.bmp,88
1050,252s_084.bmp,84
1051,21s_017.bmp,17
1052,191s_132.bmp,132
1053,72s_117.bmp,117
1054,203s_128.bmp,128
1055,234s_151.bmp,151
1056,304s_069.bmp,69
1057,5s_092.bmp,92
1058,0335_043.bmp,43
1059,250s_028.bmp,28
1060,267s_051.bmp,51
1061,258s_124.bmp,124
1062,282s_078.bmp,78
1063,187s_068.bmp,68
1064,53s_034.bmp,34
1065,0172_102.bmp,102
1066,0186_103.bmp,103
1067,0303_041.bmp,41
1068,106s_138.bmp,138
